pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95
SKW91	-0.433007840728	0.246910476179	-0.042477288574	-0.0194054372607	0.0338933257265	0.0249445890558	-0.0519229641391	-0.0733460474423	0.0407768923597	-0.0188982219479	-0.000109650388065	0.0905080988472	-0.00316818916114	-0.0648864483236	0.0355889393289	0.015251798207	0.0754353054298	0.0276997471856	0.0145724950371	-0.0276479439911	0.00212382999803	-0.0430450908717	-0.0334024311335	0.00904875830984	0.0106666429866	0.0262634733269	0.00435317144551	0.0114527806085	0.0174240064734	-0.0282970995922	0.00575234219902	0.0215702436247	-0.0175690775133	0.0231296897238	0.00159354097458	-0.00911751157433	0.0598920556161	-0.00387036702491	-0.0171338785424	-0.0261035775429	-0.00201743208579	-0.0322445800762	0.0400647868699	0.00550484776959	-0.00267152685325	-0.0155394226367	-0.0131925247999	0.0207480200448	-0.020001081159	-0.00659804486754	-0.012036908713	0.00654558574254	-0.00358707023231	-0.0915221438079	-0.00307260782037	-0.0655450135948	0.00534991395186	0.0344059308117	0.0209386388211	-0.0247742216068	-0.00368038588855	0.0311571090871	-0.00022053485774	0.0521687280521	0.00500318030137	0.00715628494291	0.0125522993067	-0.0287676893585	0.000737898985151	0.0356425887773	0.00929509678996	-0.00367012260139	0.00721086270019	-0.0161756587734	-0.000940638582082	0.00194226851909	0.013295817591	-0.0298363673813	-0.0188901764867	-0.00064569402881	0.0339586505542	-0.00301254176688	-0.0105314744219	0.00182312958867	0.00403103342931	0.00239708871182	0.00135293181728	-0.00123895455868	0.00617114891386	0.000493155221159	-0.000548595831475	0.00187622386249	0.00113969081066	0.00119349771958	5.95555518148e-09
SKW50	0.0331906218442	-0.330609195987	-0.00970359669433	-0.248810638717	0.134866474638	0.0371343519062	-0.012022463048	-0.114114558084	0.0226782558193	-0.0776349001991	-0.0493812945852	-0.0576489471519	0.107346591796	0.0111923674332	-0.0617957759635	0.00806860813272	-5.85731713567e-05	-0.00285828053292	0.123364433052	0.0288403778911	-0.0195848855368	0.141372881217	0.018148349874	-0.0129191506676	0.0054524319381	0.0224632607752	-0.025227023049	0.139802788396	0.00772387795273	-0.0528516560492	-0.065365852723	-0.0295541216715	-0.0261589612863	0.150192162461	-0.00492530110807	0.0155281820498	-0.0310453092465	0.0588913615244	-0.0951563814359	-0.0464601558096	0.00886727571504	0.0956578287169	-0.0181344386176	0.00569467660733	-0.00566777705514	0.0263960728515	0.000482259045611	0.00369440901644	-0.0175918826982	0.00814404023471	-0.00241511354752	-0.027634368009	-0.0182411386684	-0.0375415535641	-0.0325075173297	-0.00580943599064	0.00708394669784	-0.013397357372	-0.00425721733892	0.0162087470735	0.00253487213209	-0.0259248429299	-0.015135218817	-0.00626426764318	0.0166792702793	0.000788047032554	0.0081435755193	-0.00767956718789	0.00827139208438	-0.00914732975419	-0.000147016053716	0.00509212038214	0.0103706154016	0.00527430222741	0.00403380399919	-0.0127312634378	0.0149109465795	0.00340650719174	-0.00631723287604	0.0198358335737	0.00185064038208	0.00836743154482	0.00563811771796	0.00658053622205	0.000157843893182	0.00173962981497	0.000568744950012	0.000178559538131	-0.000907135412577	-0.00192819887623	0.00381433200981	-0.00211506242096	0.000165629176125	-0.000570442574099	5.95555518157e-09
SKW61	0.329334583615	0.081975845123	-0.176538441607	0.0526407839954	-0.0293327176265	-0.108683000148	-0.0512834333394	-0.0300939171558	-0.0480406654877	-0.0174460738089	-0.0300385253752	-0.0293798574291	0.00928503532432	-0.138604703845	0.0798826407979	-0.0359025447725	-0.0481981597845	-0.0749252806255	0.0424011665755	-0.0229948392548	0.133591339239	-0.00768292736817	0.114417005296	-0.0237554655703	0.0674648475562	-0.0251658016155	-0.0293282860056	-0.0197838456963	0.0632085404705	0.0212018506466	-0.014791496543	-0.061261219796	0.0112964550663	-0.0437219395661	0.0508622736926	-0.0645658468475	-0.0238696447761	-0.00252260168239	0.0102943971054	-0.0442284616099	-0.0319503818682	0.0354001317988	-0.017646672733	-0.0333343156955	0.0111513931732	0.0292291343397	0.0414375406776	0.00523750480495	-0.0362862320201	0.0146665917752	0.052882703468	0.018294195577	0.00247844189229	0.0262046799687	0.0111748056898	0.00024965675529	0.000551699161832	0.0193009737281	0.0118088419224	-0.00417859543962	-0.00497111917003	-0.0201245591079	0.00940896743128	0.00128332643617	0.0352050770699	-0.00166276033614	-0.00553321927751	0.00168302907408	-0.0099219372908	-0.0169739894344	-0.0181601387901	0.00144712602332	0.045575754183	0.00926586556431	-0.0250221044077	0.0194536092646	-0.000512894921246	-0.0253003754815	-0.00570200711528	-0.000556208298608	0.00431406709103	0.00439086194315	-0.0195811829205	-0.00358690438244	0.0168404152864	0.00295205640634	0.00572518496926	0.00382899724971	0.00919981914397	-0.00926543948459	0.00220352890977	-0.000629200478148	-0.00119861937656	-0.000498792426044	5.95555518158e-09
SKW67	0.430056298831	0.218603171905	0.168638955258	-0.0271330839488	0.0193133279052	-0.00397327539796	0.0837855006038	-0.0154922093457	-0.0482145006606	-0.0492932186381	-0.0266521538835	0.0415298444468	-0.0042564809919	0.0214494392712	-0.000504635718955	-0.00653369455067	0.0133582939029	0.0231328302851	0.0501707885598	-0.0119662888245	-0.0074151355366	-0.00219929583352	0.0201117008879	-0.0225606956215	-0.0276857127892	-0.00355411923005	-0.0634125879287	-0.0426675311254	0.0347521738698	0.000156126252127	0.0273016145859	0.0358234173283	-0.0231642565307	-0.0306241499112	0.0189178317922	-0.0130537512718	0.014875847946	-0.00876990979888	0.0174075723111	0.0224532557573	-0.0134677584703	0.00194717259718	0.00461626184516	0.0128949213946	0.0174542481444	-0.0427364348712	0.0326698918664	0.0126759848184	-0.00700868551369	-0.0258725388426	-0.0229183881055	-0.0403168662271	-0.00225839246549	0.0258968065459	0.0228587850087	0.00732632479167	-0.022765443847	-0.00314175668208	0.0174269961557	0.00503701444582	-0.00208113340796	-0.0207494823478	0.000991114856496	0.00210290650892	0.0262884436505	0.0150979182785	0.0120397978108	-0.0128847453238	-0.029511682967	0.0128359677437	0.0138385121237	-0.00678062287416	0.0245652588856	-0.0337787130667	0.00938367801648	-0.0161748387603	0.0195029821896	0.0294443812045	-0.00770211539076	-0.0113707685271	0.013386943194	0.0320125115478	0.0332550221707	0.00997533678318	-0.00657302119065	0.00465552760723	0.00698382278543	0.00342450591796	0.0162320699256	-0.00180721914142	-0.0053978541631	-0.00286618291953	-0.00176158102027	-0.000734395230341	5.9555551816e-09
SKW13	0.195481557342	-0.0129347827988	0.0808985676463	0.14896640937	-0.147401185663	0.0119913089174	0.00262373225383	-0.0673902197209	0.0513526908454	0.164603180667	-0.00754905079318	-0.165308851098	-0.0798723804072	-0.0727953957343	-0.137816765075	-0.0233363586155	-0.00893698577256	0.00412079979508	-0.0226692345207	0.0354936988554	0.0222608381407	-0.00202988875112	-0.0736639901966	0.00697543970662	-0.0168398655076	0.0273185289093	0.0324550031813	-0.010216627921	0.0204713703016	0.0325737911106	-0.0705300250464	-0.048661842816	0.0619449532793	0.0387551653068	0.0291451236042	-0.0494937540085	0.0607094294885	0.0280957003447	0.10069885873	0.0307267078411	0.0322157619241	-0.0103304875055	0.0477617318766	0.016154023943	-0.000144065926736	0.0563619870759	0.0519981169206	-0.00221821784296	0.0184655602521	0.023114425869	-0.00367538315331	-0.0558205638513	-0.0620156760999	0.00499810562496	-0.00789290484088	0.0224263734616	-0.0102414851275	0.0414076398063	0.0202478648439	-0.0213124179642	0.0242863799464	0.00965798720197	-0.0219775151875	-0.0167228947977	-0.00518207636675	-0.00035461779887	-0.007114687614	-0.00677185430042	-0.00340694787612	-0.0174796925019	0.0122634372181	-0.0120130259628	-0.00434083361236	0.00847121025431	0.00537526343013	-0.00844281075992	-0.000106169513798	-0.022158605145	-0.00598079983566	0.0128963449648	0.00480156961587	0.014214657924	0.00406474052933	0.00812480169829	-0.00477866042918	0.00261409666377	-0.00841697342102	-0.0130966353981	-0.00253403289442	0.00186034996874	0.00035337626674	0.00105098860559	-0.000509176981545	0.000247942473234	5.95555518153e-09
SKW71	0.384276122379	0.0722625963922	-0.145427052118	0.0154464562477	0.0314123297018	-0.173263733815	-0.0468843520318	-0.0392164088318	0.000367362146788	0.0125688675166	0.128142200838	0.010517503912	-0.0869877070153	-0.0292331619733	0.0121584823891	0.00342276716525	-0.0151483567572	-0.0044073889915	-0.0264985113625	0.0220970720469	-0.00763637216135	-0.062204242696	0.0346982820125	-0.00546640903993	0.0680840556183	0.00350105955702	0.00923412117028	0.0066688979597	0.054872916972	-0.0327316308967	0.00299394587345	0.00754963126158	0.00701122402433	0.0238789978269	-0.0490721933192	0.0477996137282	-0.0101788712205	-0.011377201777	-0.0138340743532	-0.00355683773978	-0.0429878440546	0.0302612289429	0.00178491558017	0.0223598335917	-0.0437147466582	0.00314328530408	-0.0164804488999	-0.0215684596492	-0.0279669175346	0.0473166474414	-0.0273887931332	-0.0304410790986	-0.00336045006485	-0.0231248819016	-0.0393379954332	0.0156933131726	-0.00058985624826	-0.0382266470434	0.00324149310198	-0.0242925050036	0.0151532972769	-0.0193897257345	0.0262367136397	-0.00314883985165	0.00706099321208	0.0158067713726	-0.00531372634262	0.0483673129076	-0.010743659564	-0.00061942894795	0.0302012999232	-0.00355353310461	-0.000425266528289	0.0127234494634	-0.0224392438643	0.00707871394455	-0.0299361500681	-0.00928993340368	0.0206626653253	-0.025512192029	0.0177287010921	0.00981065419615	0.0183894570488	0.00745465690293	0.00788726001887	0.00253882150717	0.0024543576719	0.00111627194727	-0.00130585059089	0.0101511050065	0.00016126044329	0.00343279373548	0.00141630922508	0.00184697388608	5.95555518145e-09
SKW62	0.357089522044	0.0984906985814	-0.121362923948	0.0377914676647	-0.0411352931948	-0.0906025852038	-0.0369217819764	-0.0230783705128	-0.0443776460593	-0.00734496904217	-0.00664997274008	-0.0377625133095	0.0248576586434	-0.129564239176	0.0699630434806	-0.0338513580279	-0.0394060055511	-0.0896401563807	0.0130983705849	-0.0242028550787	0.137927291008	-0.0259104246849	0.133205113795	-0.0165608372781	0.0921609760484	-0.00586469385225	-0.0128068329296	-0.00390473813684	0.0650012980447	0.0354836998083	-0.00242677530527	-0.0628104119199	0.000182937747993	-0.0316491435972	0.0315880567724	-0.0566367342711	-0.0105299893826	-0.00326201010529	-0.024061456852	-0.0653061995706	0.00652385592491	0.00624635534269	-0.0412574886807	0.000256105182738	0.00470054452296	0.0129433030188	0.0236537320919	0.0321104533017	-0.00118767576489	0.0241110764047	0.0176031513071	0.00868743034855	0.0134957616139	-0.0263349915114	-0.00354372395094	-0.021325802007	-0.00694016032349	-0.0174210438503	0.00670072696395	-0.014381848885	-0.0203516497719	0.0385696621648	-0.0258092512864	-0.022084704421	-0.0137349832347	0.0179087237589	0.0021044344687	-0.00962154802803	0.00404740759623	0.0250100622752	-0.00114699993975	0.00745752105545	-0.0457026255264	-0.02146719931	0.0273436505739	-0.0128955798172	0.0063505146602	0.0142944781016	0.00280459408288	0.00335846395547	-0.0101735615138	-0.0100404062466	0.0213483193159	0.00611505176673	-0.0115121746345	-0.0126748766797	-0.00364150714352	-0.00310966557634	-0.00919232186397	0.00851330533306	-0.00451897763551	0.000925683600768	0.000599591149888	0.00033627161019	5.95555518152e-09
SKW48	0.442549683183	0.23013236625	0.204353606326	-0.0103752726318	0.00366251765692	0.00687665439636	0.0939787514162	0.0304477825351	-0.029589768216	-0.0456192548241	-0.025471460246	0.0598984512377	-0.00430684100614	0.0522950909554	-0.0180612577746	-0.00403500933751	0.0196375090112	0.0351713386151	0.0290610854063	0.00138692102568	-0.0382280319822	-0.0150882514273	0.023916899178	-0.00602482224057	-0.0195201052679	0.0111829709504	-0.0284640161008	-0.0229464955952	0.000547359079424	0.0142256297949	-0.0017274700199	0.00762377583979	-0.0161458027224	-0.0013569556192	0.019234883895	-0.0194243760223	0.0134043981582	0.00385788018892	-0.0316417853807	0.0217035218821	-0.00592784232439	0.0109975285904	0.0141505939821	0.0104647001745	-0.00493791536414	-0.00729563755385	0.0173817066429	0.0145537656011	-0.0141524860808	0.0178669914047	0.0108819507658	-0.000152627454009	0.0122197376182	-0.00916207354168	-0.0139383018823	-0.00918907057486	0.00560977322685	-0.0127969060072	-0.000417728961266	0.00952819868225	0.00641481774949	0.0109884594887	0.00928047039465	0.00996271074671	-0.00256298021938	-0.0109522277292	-0.0011713037259	-0.00732210036444	0.0051384643866	-0.0195930116399	-0.000532683861599	-0.00030278326425	-0.00838729006807	0.00514851184728	0.00282630393538	-0.0026938247893	-0.0122477182742	0.00404341330537	0.00904828723422	-0.00156655086469	0.0121147156206	-0.00355197076173	-0.00795355113253	0.0113129443466	0.00117972906723	0.00643865952197	0.0208821427427	-0.014708607364	-0.0173023379855	-0.0119494245059	-0.00898316794408	0.0127248123046	0.000689780674707	-0.0037728458447	5.95555518165e-09
SKW70	0.298931254581	0.0362596917346	-0.0189015488701	0.0436483729443	-0.0399945548915	-0.10433986881	-0.0317754455002	-0.00740449198055	0.0652962835342	0.0498107391876	-0.0166469072312	-0.0568955002022	0.0550560898024	-0.0584571088009	0.0465724394327	0.0344215580427	0.0107421820256	-0.0503892367612	-0.0892402948982	-0.0232128928484	0.0213264385252	0.0746794118765	0.0759072965795	0.0404746365323	0.0402292502789	0.0234368562259	0.0456249108142	0.038700672732	0.0210714280733	0.072009890666	-0.00340467828205	-0.0674782566322	-0.0100045101507	0.0476472962263	-0.0974275617724	0.0154059866587	0.00571513312367	0.00974616089232	-0.0170711292554	0.00985063749872	0.00478041883971	-0.102608926372	-0.0230677207644	0.0761155867445	0.0406080950381	-0.0821301640142	0.018538726375	0.00903410921216	-0.00777687541378	-0.0499496265124	-0.0509230426441	-0.0147662530337	0.023183565798	0.0284899802213	-0.0190343110159	-0.024276543696	0.0158904843154	0.0010319611568	-0.0271305443193	0.0188555341192	-0.00611832991744	-0.0200773858445	-0.0480386598426	0.0103025001959	0.00234718840328	-0.00823168204202	-0.0505309230255	-0.00507717339375	0.00148118661479	0.0118547868853	0.00710388739099	-0.00726351339155	0.0305986171664	0.0126878536368	0.00147388712606	0.00209999699492	-0.00704915173592	-0.00723345508093	0.00552261785723	-0.000927679532641	0.00114944870507	-0.00303254032837	-0.00398732600687	-0.00191310925662	-0.00351857993794	0.000134167861574	0.000579671605987	-0.00655069375846	-0.00238605310954	-0.000885322451969	-0.000681601087905	-0.000986039773904	0.000218836388445	-0.000150633356061	5.95555518155e-09
SKW44	0.414356691524	0.197106389168	0.159084959917	-0.0130648701008	0.0110283057035	-0.00721190705689	0.0668417218095	-0.00830546470573	-0.00754829134622	-0.0252523055604	0.0132274048154	0.0175159503307	0.000693458439214	0.0219883839127	0.0192933972578	-0.0270816676262	0.00862118787831	-0.0117528614471	0.0377714627597	-0.00318441411516	0.000226362939043	-0.0124749876056	0.0177786293469	0.0542065395558	-0.000561764929454	-0.00977345236491	-0.0121875418734	0.00372956233207	0.00464127750269	0.012019331573	0.00754586756229	-0.000169540042087	0.0375979991305	-0.0393798612531	-0.0417627402399	0.00662868683259	0.0144644438019	0.000890289971706	0.0404171082067	-0.108293867356	0.0222944460045	-0.00177771038731	-0.0575319108482	-0.0836218466439	0.00403224730481	0.0411790019	-0.0861479436552	0.013286521582	-0.0281850370851	-0.0550945474266	-0.0188114248586	-0.00365137832128	-0.0068337089134	-0.00488390526884	-0.0081652074922	0.00256714738689	-0.0252663344422	0.0360632048528	-0.0149116889521	0.0562207021209	0.00825057921981	-0.00348308585659	0.0254537070342	0.0288193176671	-0.0198821076247	-0.00650328610674	-0.0116786384452	-0.0170025532674	0.00590665299056	-0.0266443887807	0.0194960324512	-0.022857128608	0.00993156888256	0.0108319245118	-0.0176048313609	-0.0308933290234	-0.00442223874293	-0.00426626332193	0.00343609917048	-0.00294004028153	-0.000590113721127	-0.00267797129144	0.00244575158957	0.01256438232	-0.0100315981234	-0.00590397752753	-0.0133594064454	0.00277845954851	-0.00213128974135	0.0027821343843	-0.000513957066117	0.00218381340943	-0.00246546106793	0.000145425941723	5.95555518155e-09
SKW45	0.0654640104939	-0.0772688775947	0.0033377846194	0.140040619909	-0.189757393003	-0.0276285696092	-0.0744300588052	-0.0758513694854	0.140876414463	-0.0484351814989	0.164483671381	-0.0346065379089	0.0852697069826	0.00805943445855	0.0499969207315	0.0792262353791	-0.0855405629236	0.111314737801	0.0863321487859	0.122429749987	0.00123018241421	0.0842054776452	0.0207719937609	0.0655523231118	-0.105621791989	-0.0743974828622	-0.00512667638055	0.000180825637351	-0.0607333576607	0.0504187331024	0.0721356958833	-0.0317116000756	-0.0969819348685	-0.0757880836119	-0.00743201805654	-0.0635006988205	0.0298931490466	0.0500525321024	-0.00192115650703	-0.0430836983187	0.0427499222927	-0.0348615608987	-0.00560466265849	0.0569422563493	-0.000780139165113	0.0142442688232	-0.00917318031712	-0.028979754142	0.0596774076556	0.0243046300466	-0.011738999277	0.0134790478399	-0.036280199442	-0.0284980515161	-0.0310067502091	-0.00855962465252	-0.019312824005	-0.000596489652018	-0.0184723091855	-0.00827384500093	-0.0215842770827	-0.00808562143074	0.0369608448155	-0.0195081742159	0.0148414353186	0.000832938971752	0.00400357093571	-0.0113958648606	-0.023109801223	0.0149002184569	-0.0106301990743	-0.00686869550998	-0.00188463705452	0.01426724151	-0.0100139172884	0.00749770898425	-0.00339123745532	0.00978806968299	0.00836199027015	0.00631750872199	0.00378957577672	0.00512185681136	-0.00113774019665	0.0026614349223	0.00671977630256	-0.00639781205908	-0.00271950524522	0.00584140447177	0.000502597533682	-0.00407286976185	-0.0026866013513	0.000442693951685	0.000439117140149	5.29048934076e-05	5.95555518154e-09
SKW29	0.305809460717	0.207050789975	-0.0089626484104	-0.0835961422412	-0.0198599877173	0.0395431971265	-0.0172216318675	0.0647156824074	0.065821538813	-0.0070697836687	0.0341349206842	-0.0298182832181	0.0543487802596	-0.0324435686699	-0.0101447191284	-0.0111088309766	0.0115410439012	-0.0276951011435	0.0157398565331	-0.0201353082206	0.0404702866436	0.029765040557	-0.0164275254853	0.0478279869658	0.0401645373456	0.0121105208577	0.0698759021096	0.0702140363021	-0.00769871538575	-0.022645005839	0.0359053480144	0.0306952871669	0.039007533048	0.0242979462735	0.00330904491214	0.0383303344439	-0.0599220873573	-0.0177575118546	-0.0084928755721	0.0194805413961	0.00901664121063	-0.0946822948647	-0.0587513561319	0.0170407844833	0.0200119795388	0.0119867407872	-0.0119234747259	-0.0194118103703	0.0237219463067	0.0399179185217	-0.00578736354281	0.0152969465701	-0.0133516723095	0.00296865743288	0.00706445442113	0.0409530648855	-0.023184893748	-0.00757823998005	0.0352818763665	0.0339431791953	-0.0165323123722	0.0302901648947	0.0154640305649	-0.00924893664248	-0.00775052675943	0.00991099693741	0.0510076754883	-0.0176248773556	0.00187002585713	-0.0316961763142	-0.00575284086189	0.0376364560621	0.0337030091155	-0.00554679856267	0.0144234260525	0.00878471812028	0.00153452891602	-0.000657922500725	-0.00828862943644	-0.00205170535794	0.000415009890248	-0.0116152959279	0.0076372657965	0.0100259139576	-0.000412230252599	0.0119991811958	-0.00262801725291	-0.00629296937721	0.00306856779558	-0.0088118291331	-0.00298505816999	0.00199232267227	0.00365299498254	0.00194170437027	5.95555518143e-09
SKW58	0.371117372787	0.0458147943846	-0.24002895978	0.0740167786886	-0.017866905419	-0.169665059055	-0.0409042600972	0.0834813908124	-0.0471500684696	-0.0350311396024	-0.0334338157086	0.0163359588943	-0.0535889061536	-0.00741976957122	-0.0136956705399	-0.0410501256466	0.0743648788495	0.0474263820066	-0.103187129329	0.0263310075187	0.0401371019666	-0.0288169411694	-0.0459384749383	0.0185173657981	-0.0133363480336	0.00281730503994	-0.0289372727534	-0.00619683160805	-0.0145627599989	-0.0122937928403	-0.032195583206	-0.0566479950297	-0.0398184743125	0.0478567049648	0.0110254936274	0.020811494387	-0.0124340252093	0.00933918867707	-0.000457197923256	-0.00175708830836	-0.0847894138244	-0.0473163934738	-0.0178127125958	0.0123360226109	-0.0647088338706	0.0188567919189	0.0213513751968	-0.0282481475656	-0.0116709464368	-0.00471110344026	-0.00637501246733	0.0257244551115	-0.0602696873454	-0.0172447563187	0.021714816094	0.00858045394941	-0.0130353140471	0.0429849856685	-0.0404937127691	-0.00285409371591	-0.00299693129568	-0.00275581817031	0.0113683296625	-0.000944792099172	0.0269582950465	-0.0461901108484	0.00732283760519	0.00355657795655	0.0191787998063	0.00145502023748	0.00485002736002	0.00219903332397	0.00608942208882	-0.0292377387829	0.0129930863859	-0.0351447437318	-0.0177917584062	0.0307332780349	-0.00257139108271	0.0110895249921	-0.00230995748777	-0.0044398492193	-0.0124520138499	-0.0147699681363	-0.00152369621867	0.00634481974406	0.00724472486917	0.00903223781052	-9.94662990291e-05	0.00474393688359	-0.000605482168127	0.000875548630782	0.000701864209989	9.2580640479e-05	5.95555518154e-09
SKW41	-0.0828807275571	-0.277887452329	0.055143118025	-0.0305488989649	-0.132956982781	0.0122440686073	-0.00328729883817	0.0178504791695	0.0253090759029	0.0414901129483	0.154102181075	-0.04277163107	0.191940710573	0.0368795438931	0.143195006972	-0.193468921988	-0.0173113126578	-0.157204443446	0.0536888975678	-0.0545889847224	0.0283519866276	-0.209013091181	-0.0431967699743	0.195887422662	-0.0700101684143	-0.0425161273645	0.00323613337461	-0.0193537289774	0.00845545673114	0.0131996332755	-0.0503643194959	0.0984603065979	-0.00944228198009	0.072978501106	-0.0413622101688	0.00392955789734	-0.00971732116327	0.0163555987626	0.0069527267374	0.0104331860809	-0.00644333595315	0.0215283703957	0.0422320782755	-0.0200304017223	-0.012550061761	-0.0115535767234	0.00955479634305	0.0136010940636	-0.0260458917332	0.0124324523423	0.0075363873918	-0.0102919146922	-0.0150424213143	0.0195269120783	0.0208775185329	-0.0487650916012	-0.0178927408011	0.00540963022891	-0.00197225071267	-0.00407224676323	-0.00161221912166	-0.0127946258462	0.00457268458526	-0.013040237696	0.00590094271017	-0.0262306936316	-0.00346787014685	-0.00419552043579	-0.00380402709151	0.00995697380882	-0.014214791382	0.0154587063795	0.00865328719206	0.0135208072767	0.00975318899705	0.00207469845474	0.00560696797149	0.00686324992467	0.0109275151284	-0.0030128670707	-0.0028078183047	0.0022552649563	0.00450911920786	-0.00144601359463	-0.000199675686412	-0.00394098440623	-0.00551194866346	-0.00171387915754	-0.00258488317665	-0.0027315209143	-0.00289415462511	0.00104824226187	0.0007637048661	0.000355099309199	5.95555518152e-09
SKW19	0.0556494824831	-0.291955642972	-0.257541274794	-0.288232696465	-0.0212134920914	0.0618305046842	0.176233589821	0.059673408628	-0.0291019964302	0.0466176431741	-0.0367131182076	-0.00627258347852	0.00986935715453	0.00810664898637	-0.100822807896	-0.0765589328201	0.0437659178571	-0.0174825344547	0.0946709480001	-0.11542791294	0.0400308517989	0.105703658627	0.0332842062323	-0.0290266807189	0.0391857301881	-0.0701837632889	0.0784465572655	-0.0096470276696	0.0288194431124	0.0498482675275	-0.0105199013563	0.0608531449641	0.0921120555801	-0.0500865147099	-0.0432514389802	-0.0250851924803	0.0598967683733	0.00462569937967	-0.0496102749517	0.0160000558026	0.0274190575377	-0.0240205430524	0.0329847549394	0.0422145163825	-0.0589041198745	-0.0293387540422	0.0315118166335	0.041905000377	-0.00782622841546	-0.00348899907955	0.0124615515786	0.0553620784455	-0.0284053208874	-0.0149629254707	-0.010696177745	-0.00974632980442	-0.0355805559025	0.00695743950035	-0.00337126022897	0.0180659187522	0.00956785564232	0.0177063966609	0.0310477616923	0.005581853105	-0.0325732560132	-0.0098536255891	-0.00980647576809	0.0379956809291	-0.00136217321577	-0.00685056270423	0.00638240379471	-0.0213688514971	-0.00337466004884	-0.00776457501938	-0.00484794351682	0.0137436790155	0.00520526338188	0.0182794522962	-0.00278569540561	0.00188402805058	-0.00170191903593	0.0124203562108	-0.00580350095845	0.00578302672619	-0.00252498840803	0.00298314189115	-0.00191889586847	0.00221522851575	0.00108680136641	-0.00206638749291	0.00498752628841	-0.000805300668647	-0.000341744249674	-7.30524832275e-05	5.95555518155e-09
SKW14	-0.0347119283626	-0.173377025047	0.075593933486	0.149913107916	-0.187918285402	0.10312923647	-0.0456797990026	-0.114471210728	-0.0257139716703	0.29106548179	-0.104596270979	0.068526355098	-0.0207630082151	-0.0460791497964	-0.163515459814	-0.0176582687327	-0.00877260600423	0.0823844298983	0.0593603590471	0.0094695707227	-0.00150120194672	0.00740236709505	0.00840609262097	0.00988585544776	-0.0168827220329	0.0251968967269	0.0399453650611	-0.0495328275158	0.10126315852	0.0721006216017	-0.179367509495	0.0146291935096	-0.0536456116641	-0.0482884854292	0.018903493618	0.146897743384	-0.0124205719125	-0.00622310813232	-0.040608825861	-0.0567617964514	0.0201012596439	-0.00317872136136	-0.0119866793648	-0.0296746463307	0.0187827147514	-0.00951515550084	-0.00949797005587	-0.0136753978787	0.0389723736573	-0.014857409702	-0.00067936003807	0.011949479338	-0.0293292696929	0.00986372232792	0.00471835384427	-0.0145143729295	-0.0033519507975	-0.042661069393	-0.00592627658773	-0.00245447068906	-0.00775092060416	0.00532527881017	0.00300648121934	-0.00855205964966	-0.000505715204578	-0.00570844638461	0.00153463255585	-0.00751511582717	-0.00352080311753	0.00518105166962	-0.00358016427156	0.0124617369966	0.00106916183168	-0.00948147117441	-0.00794784689904	0.000574838600232	0.0036325208719	-0.00576985318943	0.00481582763548	-0.0119227122563	0.00113284166758	-0.00628122624446	-0.00352532012443	-0.00459202014685	-0.00138066376167	-0.00163248689912	0.00958324049368	0.00181512683901	0.00605147364396	-0.000651671831016	-0.00245780106197	0.00129682146483	-0.000922666945106	0.000285838430799	5.95555518154e-09
SKW46	0.0715633228222	-0.298991748782	-0.124734816459	-0.388351368925	0.0987817952615	-0.065957967031	-0.10797204466	-0.0781952186008	-0.0972020758069	0.0496766237163	0.167297461365	0.0946092076375	-0.129380420017	0.0134009905567	-0.0480608931502	-0.0546733254004	0.0206713494793	0.0254198375298	0.0286263339804	-0.0355758788832	0.070172540258	0.00518320043513	-0.0574495336515	-0.0458253392839	-0.054400677898	-0.0164407904204	-0.0606324040525	-0.0906654691163	0.0758413708485	-0.024220639692	0.0387650726976	0.0017929977015	-0.0366465937163	0.0317588500999	-0.024014705586	0.00338356631422	-0.022153601646	-0.0683683266845	0.0451887872737	0.0130755595008	0.0507330784764	0.017785164181	-0.0293294501639	-0.0100066229327	0.0475717969105	-0.0312888468809	0.0332610851051	-0.00764513805125	0.0269055325062	0.0256370147782	-0.0326450267662	0.0651382227545	0.00494167399879	0.00167263815817	0.0136892823422	0.0189145506931	0.0054789168425	0.020317533448	0.00811780672284	0.0138252069893	-0.0282370152711	-0.0272021418286	0.00334748279186	-0.0227767474005	0.00426086394448	0.0130358012092	-0.00576575858602	-0.00413613098698	0.00901493310029	0.011836006883	0.029301826134	0.0146376466392	-0.00682189666158	0.0203894130432	0.00115022397451	-0.0203791938492	0.0104553251043	-0.00730446230351	0.00412960020479	0.00816739463631	0.0183139694738	-0.00805695925847	-0.0114760162883	0.00521804347557	0.0051594817028	0.00309672449039	-0.00741896204445	-0.00468015498817	-0.00590639969294	0.00295379682981	-0.00300368101545	-0.00244230802775	-0.000425817106892	-0.000802544118192	5.95555518159e-09
