	SKW122	SKW133	SKW17	SKW120	SKW152	SKW150	SKW159	SKW184	SKW165	SKW180	SKW112	SKW105	SKW181	SKW110	SKW114	SKW149	SKW153	SKW179	SKW154	SKW128	SKW109	SKW177	SKW124	SKW144	SKW148	SKW167	SKW185	SKW178	SKW168	SKW106	SKW139	SKW138	SKW119	SKW162	SKW137	SKW104	SKW101	SKW131	SKW129	SKW147	SKW111	SKW99	SKW117	SKW182	SKW125	SKW135	SKW116	SKW141	SKW155	SKW142	SKW134	SKW102	SKW160	SKW170	SKW118	SKW173	SKW164	SKW98	SKW123	SKW130	SKW100	SKW108	SKW163	SKW176	SKW136	SKW121	SKW143	SKW186	SKW183	SKW172	SKW175	SKW174	SKW171	SKW113	SKW169	SKW126	SKW115	SKW166	SKW145	SKW140	SKW107	SKW151	SKW161	SKW146	SKW158	SKW97	SKW103	SKW156	SKW132	SKW157	SKW127
SKW99	0.728860936408	0.904262753319	1.0	0.90286512928	0.882599580713	0.635220125786	0.98322851153	0.333333333333	0.793151642208	0.22641509434	0.813417190776	0.622641509434	0.113906359189	0.835779175402	0.749825296995	0.902166317261	0.90286512928	0.0614954577219	0.676450034941	0.802935010482	0.9035639413	0.361984626136	0.722571628232	0.88749126485	0.768693221523	0.860936408106	0.43535988819	0.187980433263	0.900768693222	0.80642907058	0.893780573026	0.504542278127	0.800139762404	0.880503144654	0.340321453529	0.72606568833	0.594689028651	0.394129979036	0.771488469602	0.462613556953	0.756114605171	0.0	0.602375960867	0.118798043326	0.382948986723	0.875611460517	0.749825296995	0.776380153739	0.788958770091	0.88679245283	0.857442348008	0.712788259958	0.59678546471	0.126484975542	0.786862334032	0.0244584206848	0.835779175402	0.893780573026	0.520614954577	0.270440251572	0.078965758211	0.88749126485	0.866526904263	0.148846960168	0.900768693222	0.803633822502	0.848357791754	0.102026554857	0.147449336129	0.389937106918	0.37037037037	0.0754716981132	0.0496156533892	0.754018169113	0.158630328442	0.296995108316	0.745632424878	0.410202655486	0.931516422082	0.888888888889	0.83857442348	0.882599580713	0.194968553459	0.219426974144	0.582809224319	0.872816212439	0.788958770091	0.972746331237	0.810621942697	0.902166317261	0.888190076869
SKW117	0.41858839972	0.721174004193	0.99930118798	0.508036338225	0.48427672956	0.37037037037	0.770090845563	0.617749825297	0.522711390636	0.520614954577	0.54856743536	0.287211740042	0.607267645003	0.601677148847	0.48427672956	0.707197763802	0.689727463312	0.630328441649	0.41858839972	0.598183088749	0.670859538784	0.477987421384	0.463312368973	0.715583508036	0.50034940601	0.583508036338	0.479385045423	0.54786862334	0.626834381551	0.533193570929	0.696715583508	0.399720475192	0.58001397624	0.601677148847	0.37037037037	0.503144654088	0.533193570929	0.450034940601	0.504542278127	0.373864430468	0.475890985325	0.602375960867	0.0	0.587700908456	0.505939902166	0.61355695318	0.473794549266	0.492662473795	0.593990216632	0.743535988819	0.602375960867	0.604472396925	0.368273934312	0.701607267645	0.517819706499	0.59748427673	0.603074772886	0.713487071978	0.383647798742	0.833682739343	0.669461914745	0.64570230608	0.600279524808	0.572327044025	0.624039133473	0.640810621943	0.56464011181	0.582110412299	0.561844863732	0.414395527603	0.54856743536	0.599580712788	0.62962962963	0.469601677149	0.723270440252	0.393431167016	0.549965059399	0.471698113208	0.814814814815	0.618448637317	0.72606568833	0.689028651293	0.658280922432	0.607267645003	0.443046820405	0.689028651293	0.521313766597	0.883298392732	0.630328441649	0.635918937806	0.69392033543
SKW182	0.640111809923	0.824598183089	0.99930118798	0.823899371069	0.800139762404	0.555555555556	0.981830887491	0.330538085255	0.70999301188	0.118099231307	0.733053808526	0.534591194969	0.0517120894479	0.756114605171	0.736547868623	0.82180293501	0.820405310971	0.101327742837	0.666666666667	0.737945492662	0.82320055905	0.277428371768	0.626834381551	0.831586303284	0.751921733054	0.779175401817	0.347309573725	0.0831586303284	0.818308874913	0.756813417191	0.812019566737	0.450733752621	0.711390635919	0.800139762404	0.312368972746	0.714884696017	0.514325646401	0.362683438155	0.75751222921	0.445842068484	0.670859538784	0.118798043326	0.587700908456	0.0	0.308874912648	0.792452830189	0.735849056604	0.763102725367	0.759608665269	0.827393431167	0.772886093641	0.700209643606	0.515024458421	0.185185185185	0.783368273934	0.124388539483	0.762403913347	0.816212438854	0.470300489168	0.315863032844	0.136268343816	0.802935010482	0.781970649895	0.037037037037	0.819007686932	0.727463312369	0.767295597484	0.0384346610762	0.0440251572327	0.35499650594	0.287910552061	0.102026554857	0.151642208246	0.671558350804	0.211041229909	0.268343815514	0.731656184486	0.358490566038	0.927323549965	0.80642907058	0.904262753319	0.800139762404	0.238294898672	0.208245981831	0.496855345912	0.788958770091	0.737246680643	0.970649895178	0.729559748428	0.82180293501	0.805031446541
SKW125	0.561146051712	0.83857442348	0.99930118798	0.680642907058	0.690426275332	0.488469601677	0.830887491265	0.328441649196	0.603074772886	0.296995108316	0.728162124389	0.463312368973	0.333333333333	0.727463312369	0.634521313767	0.813417190776	0.79035639413	0.356394129979	0.601677148847	0.642208245982	0.777078965758	0.291404612159	0.61215932914	0.724668064291	0.649196366177	0.698812019567	0.345213137666	0.308874912648	0.722571628232	0.736547868623	0.794549266247	0.425576519916	0.671558350804	0.703004891684	0.264849755416	0.692522711391	0.509433962264	0.273235499651	0.647798742138	0.394828791055	0.504542278127	0.382948986723	0.505939902166	0.308874912648	0.0	0.700209643606	0.64500349406	0.598881900769	0.730957372467	0.713487071978	0.700908455625	0.562543675751	0.438155136268	0.429769392034	0.712788259958	0.380852550664	0.719077568134	0.817610062893	0.375262054507	0.540181691125	0.398322851153	0.64570230608	0.647099930119	0.317260656883	0.714884696017	0.603074772886	0.678546470999	0.303284416492	0.313766596785	0.429070580014	0.21034241789	0.334032145353	0.400419287212	0.590496156534	0.441649196366	0.247379454927	0.635918937806	0.265548567435	0.825296995108	0.722571628232	0.814814814815	0.804332634521	0.35429769392	0.308874912648	0.379454926625	0.796645702306	0.646401118099	0.862334032145	0.732354996506	0.730258560447	0.794549266247
SKW135	0.488469601677	0.301886792453	0.99930118798	0.557651991614	0.264849755416	0.551362683438	0.898672257163	0.866526904263	0.535290006988	0.749126484976	0.271837875611	0.462613556953	0.829489867226	0.252969951083	0.401118099231	0.282320055905	0.252969951083	0.850454227813	0.341020265549	0.494060097834	0.248777078966	0.558350803634	0.454926624738	0.570929419986	0.381551362683	0.207547169811	0.704402515723	0.734451432565	0.304682040531	0.247379454927	0.289308176101	0.453529000699	0.246680642907	0.113906359189	0.603074772886	0.277428371768	0.401118099231	0.590496156534	0.320754716981	0.568832983927	0.234102026555	0.875611460517	0.61355695318	0.792452830189	0.700209643606	0.0	0.215932914046	0.437456324249	0.325646401118	0.569531795947	0.143955276031	0.619147449336	0.457023060797	0.91963661775	0.906359189378	0.87071977638	0.269741439553	0.296296296296	0.510132774284	0.997204751922	0.888190076869	0.513626834382	0.229909154437	0.769392033543	0.450733752621	0.566736547869	0.426275331936	0.792452830189	0.760307477289	0.653389238295	0.74213836478	0.830887491265	0.890985324948	0.431167016073	0.929419986024	0.66177498253	0.51572327044	0.58141160028	0.701607267645	0.35499650594	0.719776380154	0.289308176101	0.781970649895	0.716981132075	0.424877707897	0.294199860238	0.375262054507	0.707896575821	0.293501048218	0.357791754018	0.275331935709
SKW116	0.559748427673	0.368273934312	0.99930118798	0.681341719078	0.262753319357	0.530398322851	0.883298392732	0.827393431167	0.51572327044	0.701607267645	0.308176100629	0.429070580014	0.772886093641	0.296296296296	0.259259259259	0.346610761705	0.324248777079	0.775681341719	0.205450733753	0.554856743536	0.315164220825	0.524807826695	0.406708595388	0.69392033543	0.368273934312	0.285115303983	0.676450034941	0.697414395528	0.431865828092	0.232005590496	0.345213137666	0.368972746331	0.29070580014	0.228511530398	0.464709993012	0.117400419287	0.375960866527	0.610062893082	0.266946191474	0.414395527603	0.310272536688	0.749825296995	0.473794549266	0.735849056604	0.64500349406	0.215932914046	0.0	0.366177498253	0.238993710692	0.701607267645	0.233403214535	0.719077568134	0.432564640112	0.849755415793	0.875611460517	0.730957372467	0.22571628232	0.359189378057	0.412299091544	0.965059399022	0.817610062893	0.637316561845	0.363382250175	0.722571628232	0.574423480084	0.672955974843	0.533193570929	0.728860936408	0.707896575821	0.487071977638	0.696016771488	0.751222921034	0.777777777778	0.517819706499	0.865129280224	0.507337526205	0.485674353599	0.619147449336	0.807826694619	0.477288609364	0.682739343117	0.336827393431	0.788259958071	0.737246680643	0.410901467505	0.341020265549	0.427672955975	0.839972047519	0.335429769392	0.491264849755	0.332634521314
SKW141	0.524807826695	0.635918937806	0.99930118798	0.614954577219	0.454227812718	0.575122292103	0.923829489867	0.85464709993	0.559748427673	0.726764500349	0.607267645003	0.477288609364	0.798043326345	0.58141160028	0.351502445842	0.573724668064	0.554157931516	0.805031446541	0.383647798742	0.534591194969	0.584905660377	0.56394129979	0.523410202655	0.660377358491	0.281621243885	0.450733752621	0.696715583508	0.724668064291	0.458420684836	0.511530398323	0.619147449336	0.487071977638	0.577218728162	0.450034940601	0.463312368973	0.447239692523	0.61285814116	0.571628232006	0.291404612159	0.474493361286	0.341020265549	0.776380153739	0.492662473795	0.763102725367	0.598881900769	0.437456324249	0.366177498253	0.0	0.508036338225	0.658280922432	0.486373165618	0.656883298393	0.533892382949	0.874912648498	0.907756813417	0.75751222921	0.524807826695	0.585604472397	0.454227812718	0.997204751922	0.842767295597	0.588399720475	0.428371767994	0.747030048917	0.488469601677	0.635918937806	0.51642208246	0.758909853249	0.739343116702	0.472396925227	0.726764500349	0.77358490566	0.802935010482	0.488469601677	0.891684136967	0.562543675751	0.424178895877	0.582809224319	0.777078965758	0.45213137666	0.600279524808	0.621243885395	0.777777777778	0.713487071978	0.486373165618	0.626135569532	0.367575122292	0.798043326345	0.605870020964	0.459119496855	0.572327044025
SKW155	0.67714884696	0.368972746331	0.99930118798	0.794549266247	0.373165618449	0.59678546471	0.981132075472	0.853948287911	0.632424877708	0.727463312369	0.336827393431	0.537386443047	0.791754018169	0.350104821803	0.262054507338	0.357791754018	0.352900069881	0.804332634521	0.311670160727	0.651292802236	0.352900069881	0.559049615653	0.443745632425	0.815513626834	0.511530398323	0.397624039133	0.700209643606	0.728162124389	0.54786862334	0.248078266946	0.357791754018	0.424178895877	0.337526205451	0.331236897275	0.623340321454	0.232005590496	0.410901467505	0.697414395528	0.278127183788	0.529699510832	0.426974143955	0.788958770091	0.593990216632	0.759608665269	0.730957372467	0.325646401118	0.238993710692	0.508036338225	0.0	0.803633822502	0.310272536688	0.849056603774	0.534591194969	0.873515024458	0.95178197065	0.787561146052	0.252271139064	0.364081062194	0.489867225716	0.996505939902	0.841369671558	0.740041928721	0.369671558351	0.745632424878	0.664570230608	0.77428371768	0.656184486373	0.756114605171	0.733053808526	0.567435359888	0.766596785465	0.776380153739	0.804332634521	0.635220125786	0.891684136967	0.647099930119	0.621243885395	0.723270440252	0.926624737945	0.568134171908	0.840670859539	0.364081062194	0.904262753319	0.858141160028	0.540181691125	0.366177498253	0.533892382949	0.955276030748	0.365478686233	0.605870020964	0.352900069881
SKW142	0.507337526205	0.848357791754	0.99930118798	0.559748427673	0.686233403215	0.756813417191	0.893081761006	0.877009084556	0.716282320056	0.811320754717	0.816911250874	0.713487071978	0.834381551363	0.796645702306	0.707197763802	0.82320055905	0.797344514326	0.857442348008	0.758909853249	0.37037037037	0.795248078267	0.801537386443	0.784765897973	0.267645003494	0.568832983927	0.623340321454	0.816911250874	0.813417190776	0.461914744934	0.800838574423	0.833682739343	0.737945492662	0.784067085954	0.642208245982	0.690426275332	0.795946890287	0.821104122991	0.584206848358	0.643605870021	0.768693221523	0.537386443047	0.88679245283	0.743535988819	0.827393431167	0.713487071978	0.569531795947	0.701607267645	0.658280922432	0.803633822502	0.0	0.687631027254	0.43535988819	0.751921733054	0.930817610063	0.908455625437	0.881201956674	0.766596785465	0.841369671558	0.765199161426	0.995807127883	0.898672257163	0.395527603075	0.48427672956	0.829489867226	0.414395527603	0.369671558351	0.37106918239	0.813417190776	0.82180293501	0.830188679245	0.772187281621	0.840670859539	0.901467505241	0.518518518519	0.940600978337	0.737246680643	0.400419287212	0.568832983927	0.512229210342	0.484975541579	0.538085255066	0.833682739343	0.778476589797	0.718378756115	0.610062893082	0.842068483578	0.341020265549	0.253668763103	0.8392732355	0.262753319357	0.820405310971
SKW134	0.586303284416	0.222921034242	0.99930118798	0.672257162823	0.285814116003	0.544374563242	0.908455625437	0.846960167715	0.551362683438	0.732354996506	0.192173305381	0.457721872816	0.797344514326	0.170510132774	0.395527603075	0.201257861635	0.1928721174	0.832983927324	0.339622641509	0.620545073375	0.164220824598	0.538085255066	0.438853948288	0.704402515723	0.480782669462	0.27393431167	0.678546470999	0.703703703704	0.433263452131	0.172606568833	0.199860237596	0.436757512229	0.164220824598	0.104122990915	0.591194968553	0.275331935709	0.398322851153	0.69392033543	0.373165618449	0.566736547869	0.343815513627	0.857442348008	0.602375960867	0.772886093641	0.700908455625	0.143955276031	0.233403214535	0.486373165618	0.310272536688	0.687631027254	0.0	0.739343116702	0.456324248777	0.908455625437	0.905660377358	0.85464709993	0.286512928022	0.211740041929	0.493361285814	0.996505939902	0.87071977638	0.617749825297	0.350104821803	0.745632424878	0.545073375262	0.665967854647	0.559049615653	0.779175401817	0.744234800839	0.62893081761	0.712788259958	0.819007686932	0.878406708595	0.528301886792	0.923130677848	0.651292802236	0.631726065688	0.683438155136	0.816911250874	0.46820405311	0.82320055905	0.211740041929	0.796645702306	0.751222921034	0.454227812718	0.214535290007	0.491963661775	0.841369671558	0.216631726066	0.494060097834	0.197763801537
SKW102	0.447239692523	0.897973445143	0.99930118798	0.618448637317	0.731656184486	0.668064290706	0.889587700908	0.701607267645	0.67784765898	0.684835779175	0.786862334032	0.587002096436	0.698812019567	0.784765897973	0.723969252271	0.863731656184	0.835080363382	0.691125087352	0.684835779175	0.446540880503	0.844164919637	0.670160726765	0.701607267645	0.215932914046	0.615653389238	0.654786862334	0.691125087352	0.683438155136	0.534591194969	0.827393431167	0.87071977638	0.642208245982	0.739343116702	0.694619147449	0.573724668064	0.779175401817	0.714185883997	0.454227812718	0.670859538784	0.643605870021	0.488469601677	0.712788259958	0.604472396925	0.700209643606	0.562543675751	0.619147449336	0.719077568134	0.656883298393	0.849056603774	0.43535988819	0.739343116702	0.0	0.640810621943	0.75751222921	0.747728860936	0.707896575821	0.8071278826	0.878406708595	0.627533193571	0.8392732355	0.72536687631	0.417889587701	0.544374563242	0.702306079665	0.265548567435	0.16142557652	0.45213137666	0.692522711391	0.698113207547	0.702306079665	0.642907058001	0.700908455625	0.727463312369	0.437456324249	0.766596785465	0.616352201258	0.424178895877	0.436757512229	0.276030747729	0.533892382949	0.359888190077	0.862334032145	0.614255765199	0.54786862334	0.570929419986	0.863032844165	0.462613556953	0.505939902166	0.788259958071	0.527603074773	0.849755415793
SKW160	0.488469601677	0.54786862334	0.99930118798	0.621243885395	0.35429769392	0.212438853948	0.819007686932	0.535290006988	0.461914744934	0.447239692523	0.391334730957	0.171208944794	0.534591194969	0.43535988819	0.433962264151	0.539482879106	0.522012578616	0.575122292103	0.379454926625	0.673654786862	0.503843466108	0.273235499651	0.359888190077	0.756114605171	0.558350803634	0.417889587701	0.382948986723	0.458420684836	0.461914744934	0.519916142558	0.530398322851	0.221523410203	0.424877707897	0.455625436758	0.357092941999	0.464011180992	0.228511530398	0.433962264151	0.455625436758	0.287910552061	0.366177498253	0.59678546471	0.368273934312	0.515024458421	0.438155136268	0.457023060797	0.432564640112	0.533892382949	0.534591194969	0.751921733054	0.456324248777	0.640810621943	0.0	0.639412997904	0.640111809923	0.593990216632	0.510831586303	0.54856743536	0.254367575122	0.691125087352	0.607966457023	0.672257162823	0.456324248777	0.491264849755	0.578616352201	0.658979734451	0.570929419986	0.51572327044	0.484975541579	0.368273934312	0.468902865129	0.549266247379	0.609364081062	0.473794549266	0.650593990217	0.412299091544	0.675751222921	0.432564640112	0.856743535989	0.512928022362	0.870020964361	0.519916142558	0.526904262753	0.494060097834	0.212438853948	0.519217330538	0.554856743536	0.877707896576	0.461215932914	0.526904262753	0.526904262753
SKW170	0.779874213836	0.946890286513	1.0	0.946191474493	0.925227113906	0.678546470999	0.98392732355	0.382948986723	0.837875611461	0.288609364081	0.856044723969	0.671558350804	0.178895877009	0.881201956674	0.851851851852	0.944793850454	0.946890286513	0.113906359189	0.776380153739	0.85464709993	0.946890286513	0.411600279525	0.780573025856	0.930118798043	0.869322152341	0.904961565339	0.494758909853	0.254367575122	0.943396226415	0.869322152341	0.937106918239	0.582110412299	0.846261355695	0.923130677848	0.446540880503	0.824598183089	0.637316561845	0.464709993012	0.872117400419	0.555555555556	0.802935010482	0.126484975542	0.701607267645	0.185185185185	0.429769392034	0.91963661775	0.849755415793	0.874912648498	0.873515024458	0.930817610063	0.908455625437	0.75751222921	0.639412997904	0.0	0.787561146052	0.138364779874	0.878406708595	0.937106918239	0.594689028651	0.187980433263	0.058001397624	0.932215234102	0.913347309574	0.215932914046	0.944095038435	0.850454227813	0.890985324948	0.162124388539	0.20964360587	0.510831586303	0.430468204053	0.111809923131	0.0796645702306	0.797344514326	0.0328441649196	0.411600279525	0.846261355695	0.459119496855	0.931516422082	0.932215234102	0.894479385045	0.925227113906	0.199161425577	0.262054507338	0.62893081761	0.91893780573	0.864430468204	0.972746331237	0.856044723969	0.945492662474	0.932215234102
SKW118	0.736547868623	0.988819007687	0.99930118798	0.711390635919	0.795248078267	0.621942697414	0.775681341719	0.719776380154	0.810621942697	0.744234800839	0.815513626834	0.582809224319	0.763801537386	0.882599580713	0.877009084556	0.976939203354	0.963661774983	0.772187281621	0.805031446541	0.879804332635	0.941299790356	0.758909853249	0.786163522013	0.895178197065	0.904961565339	0.892382948987	0.735150244584	0.763801537386	0.921034241789	0.927323549965	0.969252271139	0.734451432565	0.863731656184	0.906359189378	0.717679944095	0.881201956674	0.781271837876	0.703004891684	0.898672257163	0.721872816212	0.819706498952	0.786862334032	0.517819706499	0.783368273934	0.712788259958	0.906359189378	0.875611460517	0.907756813417	0.95178197065	0.908455625437	0.905660377358	0.747728860936	0.640111809923	0.787561146052	0.0	0.786163522013	0.91963661775	0.98322851153	0.720475192173	0.8071278826	0.787561146052	0.900069881202	0.905660377358	0.786163522013	0.921733053809	0.834381551363	0.851851851852	0.772886093641	0.778476589797	0.784765897973	0.726764500349	0.784067085954	0.786862334032	0.7749825297	0.787561146052	0.717679944095	0.87071977638	0.700209643606	0.882599580713	0.898672257163	0.896575821104	0.96715583508	0.723270440252	0.711390635919	0.714884696017	0.968553459119	0.900069881202	0.923130677848	0.900069881202	0.921733053809	0.9678546471
SKW173	0.723969252271	0.901467505241	1.0	0.898672257163	0.877009084556	0.631027253669	0.981132075472	0.33822501747	0.788958770091	0.229210342418	0.808525506639	0.617051013277	0.119496855346	0.832285115304	0.734451432565	0.896575821104	0.897973445143	0.0733752620545	0.663172606569	0.798043326345	0.900069881202	0.364779874214	0.723270440252	0.881900768693	0.751222921034	0.856743535989	0.436757512229	0.1928721174	0.895178197065	0.802236198463	0.890985324948	0.503843466108	0.796645702306	0.874912648498	0.325646401118	0.70929419986	0.589797344514	0.395527603075	0.754018169113	0.460517120894	0.753319357093	0.0244584206848	0.59748427673	0.124388539483	0.380852550664	0.87071977638	0.730957372467	0.75751222921	0.787561146052	0.881201956674	0.85464709993	0.707896575821	0.593990216632	0.138364779874	0.786163522013	0.0	0.830188679245	0.891684136967	0.51572327044	0.281621243885	0.0978336827393	0.883298392732	0.863731656184	0.155835080363	0.896575821104	0.801537386443	0.842767295597	0.105520614955	0.148846960168	0.378756114605	0.369671558351	0.0859538784067	0.0607966457023	0.749825296995	0.168413696716	0.284416491964	0.727463312369	0.406009783368	0.928721174004	0.883298392732	0.823899371069	0.877009084556	0.204751921733	0.215234102027	0.579315164221	0.873515024458	0.781271837876	0.969951083159	0.8071278826	0.896575821104	0.883997204752
SKW164	0.648497554158	0.358490566038	0.99930118798	0.746331236897	0.320055904962	0.56394129979	0.930817610063	0.853249475891	0.58071278826	0.728860936408	0.321453529001	0.503144654088	0.797344514326	0.313766596785	0.401118099231	0.341719077568	0.32215234102	0.808525506639	0.329140461216	0.617749825297	0.314465408805	0.549965059399	0.432564640112	0.756813417191	0.529000698812	0.368972746331	0.701607267645	0.723270440252	0.496855345912	0.245283018868	0.345213137666	0.429070580014	0.310971348707	0.282320055905	0.646401118099	0.244584206848	0.400419287212	0.695317959469	0.378756114605	0.550663871419	0.397624039133	0.835779175402	0.603074772886	0.762403913347	0.719077568134	0.269741439553	0.22571628232	0.524807826695	0.252271139064	0.766596785465	0.286512928022	0.8071278826	0.510831586303	0.878406708595	0.91963661775	0.830188679245	0.0	0.353598881901	0.489168413697	0.997204751922	0.846960167715	0.697414395528	0.429070580014	0.749126484976	0.634521313767	0.75821104123	0.606568832984	0.756813417191	0.735150244584	0.61285814116	0.736547868623	0.79105520615	0.848357791754	0.59678546471	0.889587700908	0.641509433962	0.635918937806	0.698113207547	0.879105520615	0.531097134871	0.853249475891	0.346610761705	0.87071977638	0.819007686932	0.501747030049	0.357791754018	0.529699510832	0.90286512928	0.352900069881	0.556953179595	0.336128581412
SKW98	0.747030048917	0.140461215933	1.0	0.779175401817	0.341719077568	0.605171208945	0.989517819706	0.892382948987	0.639412997904	0.787561146052	0.19357092942	0.592592592593	0.853948287911	0.163522012579	0.539482879106	0.0475192173305	0.17749825297	0.883997204752	0.368273934312	0.777777777778	0.0726764500349	0.59678546471	0.498951781971	0.844863731656	0.643605870021	0.406009783368	0.732354996506	0.763801537386	0.56394129979	0.218029350105	0.0663871418588	0.538085255066	0.179594689029	0.252271139064	0.752620545073	0.332634521314	0.424178895877	0.830887491265	0.501747030049	0.651292802236	0.491963661775	0.893780573026	0.713487071978	0.816212438854	0.817610062893	0.296296296296	0.359189378057	0.585604472397	0.364081062194	0.841369671558	0.211740041929	0.878406708595	0.54856743536	0.937106918239	0.98322851153	0.891684136967	0.353598881901	0.0	0.573025856045	0.993710691824	0.905660377358	0.75751222921	0.512229210342	0.788958770091	0.659678546471	0.821104122991	0.703004891684	0.825995807128	0.788958770091	0.674353598882	0.816911250874	0.850454227813	0.907756813417	0.672955974843	0.948287910552	0.758909853249	0.788958770091	0.827393431167	0.955974842767	0.602375960867	0.960866526904	0.0712788259958	0.91963661775	0.88749126485	0.572327044025	0.0670859538784	0.638015373864	0.972047519217	0.0992313067785	0.618448637317	0.0768693221523
SKW123	0.498951781971	0.602375960867	0.99930118798	0.676450034941	0.482879105521	0.273235499651	0.864430468204	0.517819706499	0.452830188679	0.417889587701	0.489867225716	0.229909154437	0.505939902166	0.468902865129	0.420684835779	0.571628232006	0.552760307477	0.505241090147	0.328441649196	0.621243885395	0.544374563242	0.233403214535	0.360587002096	0.762403913347	0.48357791754	0.470999301188	0.367575122292	0.424178895877	0.524109014675	0.474493361286	0.560447239693	0.156533892383	0.449336128581	0.510831586303	0.318658280922	0.41858839972	0.301886792453	0.401816911251	0.424178895877	0.224318658281	0.364779874214	0.520614954577	0.383647798742	0.470300489168	0.375262054507	0.510132774284	0.412299091544	0.454227812718	0.489867225716	0.765199161426	0.493361285814	0.627533193571	0.254367575122	0.594689028651	0.720475192173	0.51572327044	0.489168413697	0.573025856045	0.0	0.722571628232	0.562543675751	0.635220125786	0.48357791754	0.450034940601	0.568134171908	0.642907058001	0.58141160028	0.469601677149	0.436757512229	0.276030747729	0.389238294899	0.487071977638	0.535988819008	0.456324248777	0.61285814116	0.328441649196	0.606568832984	0.410202655486	0.861635220126	0.512928022362	0.803633822502	0.56394129979	0.566037735849	0.522711390636	0.215234102027	0.558350803634	0.443046820405	0.904262753319	0.494060097834	0.549965059399	0.555555555556
SKW130	0.907058001398	0.997204751922	1.0	0.996505939902	0.997204751922	0.733053808526	0.98392732355	0.494758909853	0.890985324948	0.413696715584	0.916142557652	0.767295597484	0.307477288609	0.937805730259	0.974842767296	0.996505939902	0.997204751922	0.259259259259	0.899371069182	0.978336827393	0.997204751922	0.517120894479	0.896575821104	0.997204751922	0.996505939902	0.969252271139	0.59678546471	0.361984626136	0.995108315863	0.991614255765	0.988120195667	0.726764500349	0.907756813417	0.997204751922	0.587002096436	0.928721174004	0.69392033543	0.586303284416	0.995108315863	0.600978336827	0.910552061495	0.270440251572	0.833682739343	0.315863032844	0.540181691125	0.997204751922	0.965059399022	0.997204751922	0.996505939902	0.995807127883	0.996505939902	0.8392732355	0.691125087352	0.187980433263	0.8071278826	0.281621243885	0.997204751922	0.993710691824	0.722571628232	0.0	0.201257861635	0.995807127883	0.995807127883	0.33892382949	0.997204751922	0.925227113906	0.963661774983	0.297693920335	0.334032145353	0.654786862334	0.549266247379	0.247379454927	0.221523410203	0.878406708595	0.187980433263	0.553459119497	0.969252271139	0.585604472397	0.98392732355	0.997204751922	0.993011879804	0.979035639413	0.259259259259	0.336827393431	0.706498951782	0.974143955276	0.990915443746	0.997204751922	0.907756813417	0.995807127883	0.988120195667
SKW100	0.750524109015	0.915443745632	1.0	0.914744933613	0.893780573026	0.647099930119	0.98392732355	0.349406009783	0.80642907058	0.241090146751	0.824598183089	0.642208245982	0.129979035639	0.848357791754	0.819706498952	0.913347309574	0.915443745632	0.0705800139762	0.743535988819	0.82250174703	0.915443745632	0.378756114605	0.738644304682	0.898672257163	0.837176799441	0.873515024458	0.45213137666	0.205450733753	0.911949685535	0.837176799441	0.905660377358	0.543675751223	0.814814814815	0.891684136967	0.40251572327	0.792452830189	0.605870020964	0.429070580014	0.8392732355	0.523410202655	0.771488469602	0.078965758211	0.669461914745	0.136268343816	0.398322851153	0.888190076869	0.817610062893	0.842767295597	0.841369671558	0.898672257163	0.87071977638	0.72536687631	0.607966457023	0.058001397624	0.787561146052	0.0978336827393	0.846960167715	0.905660377358	0.562543675751	0.201257861635	0.0	0.900768693222	0.881900768693	0.167016072676	0.912648497554	0.819007686932	0.859538784067	0.117400419287	0.162823200559	0.462613556953	0.391334730957	0.0782669461915	0.0482180293501	0.765897973445	0.0894479385045	0.365478686233	0.814116002795	0.426974143955	0.931516422082	0.900768693222	0.893780573026	0.893780573026	0.183787561146	0.230607966457	0.59748427673	0.886093640811	0.834381551363	0.972746331237	0.823899371069	0.914046121593	0.900768693222
SKW108	0.417889587701	0.769392033543	0.99930118798	0.475890985325	0.646401118099	0.665967854647	0.75751222921	0.814814814815	0.64500349406	0.75751222921	0.736547868623	0.638015373864	0.840670859539	0.719077568134	0.635220125786	0.746331236897	0.726764500349	0.860936408106	0.681341719078	0.382250174703	0.707896575821	0.712089447939	0.691823899371	0.359888190077	0.502445842068	0.54856743536	0.698812019567	0.734451432565	0.41998602376	0.70999301188	0.737246680643	0.691125087352	0.710691823899	0.593990216632	0.622641509434	0.716282320056	0.74143955276	0.559748427673	0.575821104123	0.689028651293	0.503843466108	0.88749126485	0.64570230608	0.802935010482	0.64570230608	0.513626834382	0.637316561845	0.588399720475	0.740041928721	0.395527603075	0.617749825297	0.417889587701	0.672257162823	0.932215234102	0.900069881202	0.883298392732	0.697414395528	0.75751222921	0.635220125786	0.995807127883	0.900768693222	0.0	0.424178895877	0.779175401817	0.296296296296	0.348008385744	0.377358490566	0.802935010482	0.771488469602	0.751921733054	0.59678546471	0.840670859539	0.90286512928	0.426275331936	0.941299790356	0.663172606569	0.382948986723	0.545073375262	0.477987421384	0.411600279525	0.495457721873	0.754018169113	0.781271837876	0.716981132075	0.631027253669	0.75751222921	0.380153738644	0.515024458421	0.758909853249	0.415094339623	0.74143955276
